OBJECTID,point,X,Y
1319,1,114.1422535,30.39499552
1320,1,114.1422528,30.39499482
1321,1,114.1422521,30.39499413
1322,1,114.1422513,30.39499343
1323,1,114.1422506,30.39499273
1324,1,114.1422499,30.39499203
1325,1,114.1422492,30.39499133
1326,1,114.1422485,30.39499063
1327,1,114.1422478,30.39498994
1328,1,114.142247,30.39498924
1329,1,114.1422463,30.39498854
1330,1,114.1422456,30.39498784
1331,1,114.1422449,30.39498714
1332,1,114.1422442,30.39498644
1333,1,114.1422435,30.39498575
1334,1,114.1422428,30.39498505
1335,1,114.142242,30.39498435
1336,1,114.1422413,30.39498365
1337,1,114.1422406,30.39498295
1338,1,114.1422399,30.39498225
1339,1,114.1422392,30.39498155
1340,1,114.1422385,30.39498086
1341,1,114.1422377,30.39498016
1342,1,114.142237,30.39497946
1343,1,114.1422363,30.39497876
1344,1,114.1422356,30.39497806
1345,1,114.1422349,30.39497736
1346,1,114.1422342,30.39497667
1347,1,114.1422334,30.39497597
1348,1,114.1422327,30.39497527
1349,1,114.142232,30.39497457
1350,1,114.1422313,30.39497387
1351,1,114.1422306,30.39497317
1352,1,114.1422299,30.39497247
1353,1,114.1422292,30.39497178
1354,1,114.1422284,30.39497108
1355,1,114.1422277,30.39497038
1356,1,114.142227,30.39496968
1357,1,114.1422263,30.39496898
1358,1,114.1422256,30.39496828
1359,1,114.1422249,30.39496759
1360,1,114.1422241,30.39496689
1361,1,114.1422234,30.39496619
1362,1,114.1422227,30.39496549
1363,1,114.142222,30.39496479
1364,1,114.1422213,30.39496409
1365,1,114.1422206,30.3949634
1366,1,114.1422199,30.3949627
1367,1,114.1422191,30.394962
1368,1,114.1422184,30.3949613
1369,1,114.1422177,30.3949606
1370,1,114.142217,30.3949599
1371,1,114.1422163,30.3949592
1372,1,114.1422156,30.39495851
1373,1,114.1422148,30.39495781
1374,1,114.1422141,30.39495711
1375,1,114.1422134,30.39495641
1376,1,114.1422127,30.39495571
1377,1,114.142212,30.39495501
1378,1,114.1422113,30.39495432
1379,1,114.1422105,30.39495362
1380,1,114.1422098,30.39495292
1381,1,114.1422091,30.39495222
1382,1,114.1422084,30.39495152
1383,1,114.1422077,30.39495082
1384,1,114.142207,30.39495012
1385,1,114.1422063,30.39494943
1386,1,114.1422055,30.39494873
1387,1,114.1422048,30.39494803
1388,1,114.1422041,30.39494733
1389,1,114.1422034,30.39494663
1390,1,114.1422027,30.39494593
1391,1,114.142202,30.39494524
1392,1,114.1422012,30.39494454
1393,1,114.1422005,30.39494384
1394,1,114.1421998,30.39494314
1395,1,114.1421991,30.39494244
1396,1,114.1421984,30.39494174
1397,1,114.1421977,30.39494105
1398,1,114.1421969,30.39494035
1399,1,114.1421962,30.39493965
1400,1,114.1421955,30.39493895
1401,1,114.1421948,30.39493825
1402,1,114.1421941,30.39493755
1403,1,114.1421934,30.39493685
1404,1,114.1421927,30.39493616
1405,1,114.1421919,30.39493546
1406,1,114.1421912,30.39493476
1407,1,114.1421905,30.39493406
1408,1,114.1421898,30.39493336
1409,1,114.1421891,30.39493266
1410,1,114.1421884,30.39493197
1411,1,114.1421876,30.39493127
1412,1,114.1421869,30.39493057
1413,1,114.1421862,30.39492987
1414,1,114.1421855,30.39492917
1415,1,114.1421848,30.39492847
1416,1,114.1421841,30.39492777
1417,1,114.1421834,30.39492708
1418,1,114.1421826,30.39492638
1419,1,114.1421819,30.39492568
1420,1,114.1421812,30.39492498
1421,1,114.1421805,30.39492428
1422,1,114.1421798,30.39492358
1423,1,114.1421791,30.39492289
1424,1,114.1421783,30.39492219
1425,1,114.1421776,30.39492149
1426,1,114.1421769,30.39492079
1427,1,114.1421762,30.39492009
1428,1,114.1421755,30.39491939
1429,1,114.1421748,30.3949187
1430,1,114.142174,30.394918
1431,1,114.1421733,30.3949173
1432,1,114.1421726,30.3949166
1433,1,114.1421719,30.3949159
1434,1,114.1421712,30.3949152
1435,1,114.1421705,30.3949145
1436,1,114.1421698,30.39491381
1437,1,114.142169,30.39491311
1438,1,114.1421683,30.39491241
1439,1,114.1421676,30.39491171
1440,1,114.1421669,30.39491101
1441,1,114.1421662,30.39491031
1442,1,114.1421655,30.39490962
1443,1,114.1421647,30.39490892
1444,1,114.142164,30.39490822
1445,1,114.1421633,30.39490752
1446,1,114.1421626,30.39490682
1447,1,114.1421619,30.39490612
1448,1,114.1421612,30.39490542
1449,1,114.1421604,30.39490473
1450,1,114.1421597,30.39490403
1451,1,114.142159,30.39490333
1452,1,114.1421583,30.39490263
1453,1,114.1421576,30.39490193
1454,1,114.1421569,30.39490123
1455,1,114.1421562,30.39490054
1456,1,114.1421554,30.39489984
1457,1,114.1421547,30.39489914
1458,1,114.142154,30.39489844
1459,1,114.1421533,30.39489774
1460,1,114.1421526,30.39489704
1461,1,114.1421519,30.39489635
1462,1,114.1421511,30.39489565
1463,1,114.1421504,30.39489495
1464,1,114.1421497,30.39489425
1465,1,114.142149,30.39489355
1466,1,114.1421483,30.39489285
1467,1,114.1421476,30.39489215
1468,1,114.1421469,30.39489146
1469,1,114.1421461,30.39489076
1470,1,114.1421454,30.39489006
1471,1,114.1421447,30.39488936
1472,1,114.142144,30.39488866
1473,1,114.1421433,30.39488796
1474,1,114.1421426,30.39488727
1475,1,114.1421418,30.39488657
1476,1,114.1421411,30.39488587
1477,1,114.1421404,30.39488517
1478,1,114.1421397,30.39488447
1479,1,114.142139,30.39488377
1480,1,114.1421383,30.39488307
1481,1,114.1421375,30.39488238
1482,1,114.1421368,30.39488168
1483,1,114.1421361,30.39488098
1484,1,114.1421354,30.39488028
1485,1,114.1421347,30.39487958
1486,1,114.142134,30.39487888
1487,1,114.1421333,30.39487819
1488,1,114.1421325,30.39487749
1489,1,114.1421318,30.39487679
1490,1,114.1421311,30.39487609
1491,1,114.1421304,30.39487539
1492,1,114.1421297,30.39487469
1493,1,114.142129,30.394874
1494,1,114.1421282,30.3948733
1495,1,114.1421275,30.3948726
1496,1,114.1421268,30.3948719
1497,1,114.1421261,30.3948712
1498,1,114.1421254,30.3948705
1499,1,114.1421247,30.3948698
1500,1,114.142124,30.39486911
1501,1,114.1421232,30.39486841
1502,1,114.1421225,30.39486771
1503,1,114.1421218,30.39486701
1504,1,114.1421211,30.39486631
1505,1,114.1421204,30.39486561
1506,1,114.1421197,30.39486492
1507,1,114.1421189,30.39486422
1508,1,114.1421182,30.39486352
1509,1,114.1421175,30.39486282
1510,1,114.1421168,30.39486212
1511,1,114.1421161,30.39486142
1512,1,114.1421154,30.39486072
1513,1,114.1421146,30.39486003
1514,1,114.1421139,30.39485933
1515,1,114.1421132,30.39485863
1516,1,114.1421125,30.39485793
1517,1,114.1421118,30.39485723
1518,1,114.1421111,30.39485653
1519,1,114.1421104,30.39485584
1520,1,114.1421096,30.39485514
1521,1,114.1421089,30.39485444
1522,1,114.1421082,30.39485374
1523,1,114.1421075,30.39485304
1524,1,114.1421068,30.39485234
1525,1,114.1421061,30.39485165
1526,1,114.1421053,30.39485095
1527,1,114.1421046,30.39485025
1528,1,114.1421039,30.39484955
1529,1,114.1421032,30.39484885
1530,1,114.1421025,30.39484815
1531,1,114.1421018,30.39484745
1532,1,114.142101,30.39484676
1533,1,114.1421003,30.39484606
1534,1,114.1420996,30.39484536
1535,1,114.1420989,30.39484466
1536,1,114.1420982,30.39484396
1537,1,114.1420975,30.39484326
1538,1,114.1420968,30.39484257
1539,1,114.142096,30.39484187
1540,1,114.1420953,30.39484117
1541,1,114.1420946,30.39484047
1542,1,114.1420939,30.39483977
1543,1,114.1420932,30.39483907
1544,1,114.1420925,30.39483837
1545,1,114.1420917,30.39483768
1546,1,114.142091,30.39483698
1547,1,114.1420903,30.39483628
1548,1,114.1420896,30.39483558
1549,1,114.1420889,30.39483488
1550,1,114.1420882,30.39483418
1551,1,114.1420875,30.39483349
1552,1,114.1420867,30.39483279
1553,1,114.142086,30.39483209
1554,1,114.1420853,30.39483139
1555,1,114.1420846,30.39483069
1556,1,114.1420839,30.39482999
1557,1,114.1420832,30.3948293
1558,1,114.1420824,30.3948286
1559,1,114.1420817,30.3948279
1560,1,114.142081,30.3948272
1561,1,114.1420803,30.3948265
1562,1,114.1420796,30.3948258
1563,1,114.1420789,30.3948251
1564,1,114.1420781,30.39482441
1565,1,114.1420774,30.39482371
1566,1,114.1420767,30.39482301
1567,1,114.142076,30.39482231
1568,1,114.1420753,30.39482161
1569,1,114.1420746,30.39482091
1570,1,114.1420739,30.39482022
1571,1,114.1420731,30.39481952
1572,1,114.1420724,30.39481882
1573,1,114.1420717,30.39481812
1574,1,114.142071,30.39481742
1575,1,114.1420703,30.39481672
1576,1,114.1420696,30.39481602
1577,1,114.1420688,30.39481533
1578,1,114.1420681,30.39481463
1579,1,114.1420674,30.39481393
1580,1,114.1420667,30.39481323
1581,1,114.142066,30.39481253
1582,1,114.1420653,30.39481183
1583,1,114.1420645,30.39481114
1584,1,114.1420638,30.39481044
1585,1,114.1420631,30.39480974
1586,1,114.1420624,30.39480904
1587,1,114.1420617,30.39480834
1588,1,114.142061,30.39480764
1589,1,114.1420603,30.39480695
1590,1,114.1420595,30.39480625
1591,1,114.1420588,30.39480555
1592,1,114.1420581,30.39480485
1593,1,114.1420574,30.39480415
1594,1,114.1420567,30.39480345
1595,1,114.142056,30.39480275
1596,1,114.1420552,30.39480206
1597,1,114.1420545,30.39480136
1598,1,114.1420538,30.39480066
1599,1,114.1420531,30.39479996
1600,1,114.1420524,30.39479926
1601,1,114.1420517,30.39479856
1602,1,114.142051,30.39479787
1603,1,114.1420502,30.39479717
1604,1,114.1420495,30.39479647
1605,1,114.1420488,30.39479577
1606,1,114.1420481,30.39479507
1607,1,114.1420474,30.39479437
1608,1,114.1420467,30.39479367
1609,1,114.1420459,30.39479298
1610,1,114.1420452,30.39479228
1611,1,114.1420445,30.39479158
1612,1,114.1420438,30.39479088
1613,1,114.1420431,30.39479018
1614,1,114.1420424,30.39478948
1615,1,114.1420416,30.39478879
1616,1,114.1420409,30.39478809
1617,1,114.1420402,30.39478739
1618,1,114.1420395,30.39478669
1619,1,114.1420388,30.39478599
1620,1,114.1420381,30.39478529
1621,1,114.1420374,30.3947846
1622,1,114.1420366,30.3947839
1623,1,114.1420359,30.3947832
1624,1,114.1420352,30.3947825
1625,1,114.1420345,30.3947818
1626,1,114.1420338,30.3947811
1627,1,114.1420331,30.3947804
1628,1,114.1420323,30.39477971
1629,1,114.1420316,30.39477901
1630,1,114.1420309,30.39477831
1631,1,114.1420302,30.39477761
1632,1,114.1420295,30.39477691
1633,1,114.1420288,30.39477621
1634,1,114.1420281,30.39477552
1635,1,114.1420273,30.39477482
1636,1,114.1420266,30.39477412
1637,1,114.1420259,30.39477342
1638,1,114.1420252,30.39477272
1639,1,114.1420245,30.39477202
1640,1,114.1420238,30.39477132
1641,1,114.142023,30.39477063
1642,1,114.1420223,30.39476993
1643,1,114.1420216,30.39476923
1644,1,114.1420209,30.39476853
1645,1,114.1420202,30.39476783
1646,1,114.1420195,30.39476713
1647,1,114.1420187,30.39476644
1648,1,114.142018,30.39476574
1649,1,114.1420173,30.39476504
1650,1,114.1420166,30.39476434
1651,1,114.1420159,30.39476364
1652,1,114.1420152,30.39476294
1653,1,114.1420145,30.39476225
1654,1,114.1420137,30.39476155
1655,1,114.142013,30.39476085
1656,1,114.1420123,30.39476015
1657,1,114.1420116,30.39475945
1658,1,114.1420109,30.39475875
1659,1,114.1420102,30.39475805
1660,1,114.1420094,30.39475736
1661,1,114.1420087,30.39475666
1662,1,114.142008,30.39475596
1663,1,114.1420073,30.39475526
1664,1,114.1420066,30.39475456
1665,1,114.1420059,30.39475386
1666,1,114.1420051,30.39475317
1667,1,114.1420044,30.39475247
1668,1,114.1420037,30.39475177
1669,1,114.142003,30.39475107
1670,1,114.1420023,30.39475037
1671,1,114.1420016,30.39474967
1672,1,114.1420009,30.39474897
1673,1,114.1420001,30.39474828
1674,1,114.1419994,30.39474758
1675,1,114.1419987,30.39474688
1676,1,114.141998,30.39474618
1677,1,114.1419973,30.39474548
1678,1,114.1419966,30.39474478
1679,1,114.1419958,30.39474409
1680,1,114.1419951,30.39474339
1681,1,114.1419944,30.39474269
1682,1,114.1419937,30.39474199
1683,1,114.141993,30.39474129
1684,1,114.1419923,30.39474059
1685,1,114.1419916,30.3947399
1686,1,114.1419908,30.3947392
1687,1,114.1419901,30.3947385
1688,1,114.1419894,30.3947378
1689,1,114.1419887,30.3947371
1690,1,114.141988,30.3947364
1691,1,114.1419873,30.3947357
1692,1,114.1419865,30.39473501
1693,1,114.1419858,30.39473431
1694,1,114.1419851,30.39473361
1695,1,114.1419844,30.39473291
1696,1,114.1419837,30.39473221
1697,1,114.141983,30.39473151
1698,1,114.1419822,30.39473082
1699,1,114.1419815,30.39473012
1700,1,114.1419808,30.39472942
1701,1,114.1419801,30.39472872
1702,1,114.1419794,30.39472802
1703,1,114.1419787,30.39472732
1704,1,114.141978,30.39472662
1705,1,114.1419772,30.39472593
1706,1,114.1419765,30.39472523
1707,1,114.1419758,30.39472453
1708,1,114.1419751,30.39472383
1709,1,114.1419744,30.39472313
1710,1,114.1419737,30.39472243
1711,1,114.1419729,30.39472174
1712,1,114.1419722,30.39472104
1713,1,114.1419715,30.39472034
1714,1,114.1419708,30.39471964
1715,1,114.1419701,30.39471894
1716,1,114.1419694,30.39471824
1717,1,114.1419686,30.39471755
1718,1,114.1419679,30.39471685
1719,1,114.1419672,30.39471615
1720,1,114.1419665,30.39471545
1721,1,114.1419658,30.39471475
1722,1,114.1419651,30.39471405
1723,1,114.1419644,30.39471335
1724,1,114.1419636,30.39471266
1725,1,114.1419629,30.39471196
1726,1,114.1419622,30.39471126
1727,1,114.1419615,30.39471056
1728,1,114.1419608,30.39470986
1729,1,114.1419601,30.39470916
1730,1,114.1419593,30.39470847
1731,1,114.1419586,30.39470777
1732,1,114.1419579,30.39470707
1733,1,114.1419572,30.39470637
1734,1,114.1419565,30.39470567
1735,1,114.1419558,30.39470497
1736,1,114.1419551,30.39470427
1737,1,114.1419543,30.39470358
1738,1,114.1419536,30.39470288
1739,1,114.1419529,30.39470218
1740,1,114.1419522,30.39470148
1741,1,114.1419515,30.39470078
1742,1,114.1419508,30.39470008
1743,1,114.14195,30.39469939
1744,1,114.1419493,30.39469869
1745,1,114.1419486,30.39469799
1746,1,114.1419479,30.39469729
1747,1,114.1419472,30.39469659
1748,1,114.1419465,30.39469589
1749,1,114.1419457,30.3946952
1750,1,114.141945,30.3946945
1751,1,114.1419443,30.3946938
1752,1,114.1419436,30.3946931
1753,1,114.1419429,30.3946924
1754,1,114.1419422,30.3946917
1755,1,114.1419415,30.394691
1756,1,114.1419407,30.39469031
1757,1,114.14194,30.39468961
1758,1,114.1419393,30.39468891
1759,1,114.1419386,30.39468821
1760,1,114.1419379,30.39468751
1761,1,114.1419372,30.39468681
1762,1,114.1419364,30.39468612
1763,1,114.1419357,30.39468542
1764,1,114.141935,30.39468472
1765,1,114.1419343,30.39468402
1766,1,114.1419336,30.39468332
1767,1,114.1419329,30.39468262
1768,1,114.1419322,30.39468192
1769,1,114.1419314,30.39468123
1770,1,114.1419307,30.39468053
1771,1,114.14193,30.39467983
1772,1,114.1419293,30.39467913
1773,1,114.1419286,30.39467843
1774,1,114.1419279,30.39467773
1775,1,114.1419271,30.39467704
1776,1,114.1419264,30.39467634
1777,1,114.1419257,30.39467564
1778,1,114.141925,30.39467494
1779,1,114.1419243,30.39467424
1780,1,114.1419236,30.39467354
1781,1,114.1419228,30.39467285
1782,1,114.1419221,30.39467215
1783,1,114.1419214,30.39467145
1784,1,114.1419207,30.39467075
1785,1,114.14192,30.39467005
1786,1,114.1419193,30.39466935
1787,1,114.1419186,30.39466865
1788,1,114.1419178,30.39466796
1789,1,114.1419171,30.39466726
1790,1,114.1419164,30.39466656
1791,1,114.1419157,30.39466586
1792,1,114.141915,30.39466516
1793,1,114.1419143,30.39466446
1794,1,114.1419135,30.39466377
1795,1,114.1419128,30.39466307
1796,1,114.1419121,30.39466237
1797,1,114.1419114,30.39466167
1798,1,114.1419107,30.39466097
1799,1,114.14191,30.39466027
1800,1,114.1419092,30.39465957
1801,1,114.1419085,30.39465888
1802,1,114.1419078,30.39465818
1803,1,114.1419071,30.39465748
1804,1,114.1419064,30.39465678
1805,1,114.1419057,30.39465608
1806,1,114.141905,30.39465538
1807,1,114.1419042,30.39465469
1808,1,114.1419035,30.39465399
1809,1,114.1419028,30.39465329
1810,1,114.1419021,30.39465259
1811,1,114.1419014,30.39465189
1812,1,114.1419007,30.39465119
1813,1,114.1418999,30.3946505
1814,1,114.1418992,30.3946498
1815,1,114.1418985,30.3946491
1816,1,114.1418978,30.3946484
1817,1,114.1418971,30.3946477
1818,1,114.1418964,30.394647
1819,1,114.1418957,30.3946463
1820,1,114.1418949,30.39464561
1821,1,114.1418942,30.39464491
1822,1,114.1418935,30.39464421
1823,1,114.1418928,30.39464351
1824,1,114.1418921,30.39464281
1825,1,114.1418914,30.39464211
1826,1,114.1418906,30.39464142
1827,1,114.1418899,30.39464072
1828,1,114.1418892,30.39464002
1829,1,114.1418885,30.39463932
1830,1,114.1418878,30.39463862
1831,1,114.1418871,30.39463792
1832,1,114.1418863,30.39463722
1833,1,114.1418856,30.39463653
1834,1,114.1418849,30.39463583
1835,1,114.1418842,30.39463513
1836,1,114.1418835,30.39463443
1837,1,114.1418828,30.39463373
1838,1,114.1418821,30.39463303
1839,1,114.1418813,30.39463234
1840,1,114.1418806,30.39463164
1841,1,114.1418799,30.39463094
1842,1,114.1418792,30.39463024
1843,1,114.1418785,30.39462954
1844,1,114.1418778,30.39462884
1845,1,114.141877,30.39462815
1846,1,114.1418763,30.39462745
1847,1,114.1418756,30.39462675
1848,1,114.1418749,30.39462606
1849,1,114.1418742,30.39462536
1850,1,114.1418735,30.39462466
1851,1,114.1418727,30.39462397
1852,1,114.141872,30.39462327
1853,1,114.1418713,30.39462258
1854,1,114.1418706,30.39462188
1855,1,114.1418699,30.39462118
1856,1,114.1418691,30.39462049
1857,1,114.1418684,30.39461979
1858,1,114.1418677,30.3946191
1859,1,114.141867,30.3946184
1860,1,114.1418663,30.39461771
1861,1,114.1418656,30.39461701
1862,1,114.1418648,30.39461631
1863,1,114.1418641,30.39461562
1864,1,114.1418634,30.39461492
1865,1,114.1418627,30.39461423
1866,1,114.141862,30.39461353
1867,1,114.1418612,30.39461284
1868,1,114.1418605,30.39461214
1869,1,114.1418598,30.39461144
1870,1,114.1418591,30.39461075
1871,1,114.1418584,30.39461005
1872,1,114.1418577,30.39460936
1873,1,114.1418569,30.39460866
1874,1,114.1418562,30.39460796
1875,1,114.1418555,30.39460727
1876,1,114.1418548,30.39460657
1877,1,114.1418541,30.39460588
1878,1,114.1418533,30.39460518
1879,1,114.1418526,30.39460449
1880,1,114.1418519,30.39460379
1881,1,114.1418512,30.39460309
1882,1,114.1418505,30.3946024
1883,1,114.1418498,30.3946017
1884,1,114.141849,30.39460101
1885,1,114.1418483,30.39460031
1886,1,114.1418476,30.39459962
1887,1,114.1418469,30.39459892
1888,1,114.1418462,30.39459822
1889,1,114.1418454,30.39459753
1890,1,114.1418447,30.39459683
1891,1,114.141844,30.39459614
1892,1,114.1418433,30.39459544
1893,1,114.1418426,30.39459475
1894,1,114.1418419,30.39459405
1895,1,114.1418411,30.39459335
1896,1,114.1418404,30.39459266
1897,1,114.1418397,30.39459196
1898,1,114.141839,30.39459127
1899,1,114.1418383,30.39459057
1900,1,114.1418375,30.39458987
1901,1,114.1418368,30.39458918
1902,1,114.1418361,30.39458848
1903,1,114.1418354,30.39458779
1904,1,114.1418347,30.39458709
1905,1,114.141834,30.3945864
1906,1,114.1418332,30.3945857
1907,1,114.1418325,30.394585
1908,1,114.1418318,30.39458431
1909,1,114.1418311,30.39458361
1910,1,114.1418304,30.39458292
1911,1,114.1418296,30.39458222
1912,1,114.1418289,30.39458153
1913,1,114.1418282,30.39458083
1914,1,114.1418275,30.39458013
1915,1,114.1418268,30.39457944
1916,1,114.1418261,30.39457874
1917,1,114.1418253,30.39457805
1918,1,114.1418246,30.39457735
1919,1,114.1418239,30.39457665
1920,1,114.1418232,30.39457596
1921,1,114.1418225,30.39457526
1922,1,114.1418217,30.39457457
1923,1,114.141821,30.39457387
1924,1,114.1418203,30.39457318
1925,1,114.1418196,30.39457248
1926,1,114.1418189,30.39457178
1927,1,114.1418181,30.39457109
1928,1,114.1418174,30.39457039
1929,1,114.1418167,30.3945697
1930,1,114.141816,30.394569
1931,1,114.1418153,30.39456831
1932,1,114.1418146,30.39456761
1933,1,114.1418138,30.39456691
1934,1,114.1418131,30.39456622
1935,1,114.1418124,30.39456552
1936,1,114.1418117,30.39456483
1937,1,114.141811,30.39456413
1938,1,114.1418102,30.39456343
1939,1,114.1418095,30.39456274
1940,1,114.1418088,30.39456204
1941,1,114.1418081,30.39456135
1942,1,114.1418074,30.39456065
1943,1,114.1418067,30.39455996
1944,1,114.1418059,30.39455926
1945,1,114.1418052,30.39455856
1946,1,114.1418045,30.39455787
1947,1,114.1418038,30.39455717
1948,1,114.1418031,30.39455648
1949,1,114.1418023,30.39455578
1950,1,114.1418016,30.39455509
1951,1,114.1418009,30.39455439
1952,1,114.1418002,30.39455369
1953,1,114.1417995,30.394553
1954,1,114.1417988,30.3945523
1955,1,114.141798,30.39455161
1956,1,114.1417973,30.39455091
1957,1,114.1417966,30.39455021
1958,1,114.1417959,30.39454952
1959,1,114.1417952,30.39454882
1960,1,114.1417944,30.39454813
1961,1,114.1417937,30.39454743
1962,1,114.141793,30.39454674
1963,1,114.1417923,30.39454604
1964,1,114.1417916,30.39454534
1965,1,114.1417909,30.39454465
1966,1,114.1417901,30.39454395
1967,1,114.1417894,30.39454326
1968,1,114.1417887,30.39454256
1969,1,114.141788,30.39454187
1970,1,114.1417873,30.39454117
1971,1,114.1417865,30.39454047
1972,1,114.1417858,30.39453978
1973,1,114.1417851,30.39453908
1974,1,114.1417844,30.39453839
1975,1,114.1417837,30.39453769
1976,1,114.141783,30.39453699
1977,1,114.1417822,30.3945363
1978,1,114.1417815,30.3945356
1979,1,114.1417808,30.39453491
1980,1,114.1417801,30.39453421
1981,1,114.1417794,30.39453352
1982,1,114.1417786,30.39453282
1983,1,114.1417779,30.39453212
1984,1,114.1417772,30.39453143
1985,1,114.1417765,30.39453073
1986,1,114.1417758,30.39453004
1987,1,114.1417751,30.39452934
1988,1,114.1417743,30.39452865
1989,1,114.1417736,30.39452795
1990,1,114.1417729,30.39452725
1991,1,114.1417722,30.39452656
1992,1,114.1417715,30.39452586
1993,1,114.1417707,30.39452517
1994,1,114.14177,30.39452447
1995,1,114.1417693,30.39452377
1996,1,114.1417686,30.39452308
1997,1,114.1417679,30.39452238
1998,1,114.1417672,30.39452169
1999,1,114.1417664,30.39452099
2000,1,114.1417657,30.3945203
2001,1,114.141765,30.3945196
2002,1,114.1417643,30.3945189
2003,1,114.1417636,30.39451821
2004,1,114.1417628,30.39451751
2005,1,114.1417621,30.39451682
2006,1,114.1417614,30.39451612
2007,1,114.1417607,30.39451543
2008,1,114.14176,30.39451473
2009,1,114.1417593,30.39451403
2010,1,114.1417585,30.39451334
2011,1,114.1417578,30.39451264
2012,1,114.1417571,30.39451195
2013,1,114.1417564,30.39451125
2014,1,114.1417557,30.39451055
2015,1,114.1417549,30.39450986
2016,1,114.1417542,30.39450916
2017,1,114.1417535,30.39450847
2018,1,114.1417528,30.39450777
2019,1,114.1417521,30.39450708
2020,1,114.1417514,30.39450638
2021,1,114.1417506,30.39450568
2022,1,114.1417499,30.39450499
2023,1,114.1417492,30.39450429
2024,1,114.1417485,30.3945036
2025,1,114.1417478,30.3945029
2026,1,114.141747,30.39450221
2027,1,114.1417463,30.39450151
2028,1,114.1417456,30.39450081
2029,1,114.1417449,30.39450012
2030,1,114.1417442,30.39449942
2031,1,114.1417435,30.39449873
2032,1,114.1417427,30.39449803
2033,1,114.141742,30.39449733
2034,1,114.1417413,30.39449664
2035,1,114.1417406,30.39449594
2036,1,114.1417399,30.39449525
2037,1,114.1417391,30.39449455
2038,1,114.1417384,30.39449386
2039,1,114.1417377,30.39449316
2040,1,114.141737,30.39449246
2041,1,114.1417363,30.39449177
2042,1,114.1417356,30.39449107
2043,1,114.1417348,30.39449038
2044,1,114.1417341,30.39448968
2045,1,114.1417334,30.39448899
2046,1,114.1417327,30.39448829
2047,1,114.141732,30.39448759
2048,1,114.1417312,30.3944869
2049,1,114.1417305,30.3944862
2050,1,114.1417298,30.39448551
2051,1,114.1417291,30.39448481
2052,1,114.1417284,30.39448411
2053,1,114.1417277,30.39448342
2054,1,114.1417269,30.39448272
2055,1,114.1417262,30.39448203
2056,1,114.1417255,30.39448133
2057,1,114.1417248,30.39448064
2058,1,114.1417241,30.39447994
2059,1,114.1417233,30.39447924
2060,1,114.1417226,30.39447855
2061,1,114.1417219,30.39447785
2062,1,114.1417212,30.39447716
2063,1,114.1417205,30.39447646
2064,1,114.1417197,30.39447577
2065,1,114.141719,30.39447507
2066,1,114.1417183,30.39447437
2067,1,114.1417176,30.39447368
2068,1,114.1417169,30.39447298
2069,1,114.1417162,30.39447229
2070,1,114.1417154,30.39447159
2071,1,114.1417147,30.39447089
2072,1,114.141714,30.3944702
2073,1,114.1417133,30.3944695
2074,1,114.1417126,30.39446881
2075,1,114.1417118,30.39446811
2076,1,114.1417111,30.39446742
2077,1,114.1417104,30.39446672
2078,1,114.1417097,30.39446602
2079,1,114.141709,30.39446533
2080,1,114.1417083,30.39446463
2081,1,114.1417075,30.39446394
2082,1,114.1417068,30.39446324
2083,1,114.1417061,30.39446255
2084,1,114.1417054,30.39446185
2085,1,114.1417047,30.39446115
2086,1,114.1417039,30.39446046
2087,1,114.1417032,30.39445976
2088,1,114.1417025,30.39445907
2089,1,114.1417018,30.39445837
2090,1,114.1417011,30.39445767
2091,1,114.1417004,30.39445698
2092,1,114.1416996,30.39445628
2093,1,114.1416989,30.39445559
2094,1,114.1416982,30.39445489
2095,1,114.1416975,30.3944542
2096,1,114.1416968,30.3944535
2097,1,114.141696,30.3944528
2098,1,114.1416953,30.39445211
2099,1,114.1416946,30.39445141
2100,1,114.1416939,30.39445072
2101,1,114.1416932,30.39445002
2102,1,114.1416925,30.39444933
2103,1,114.1416917,30.39444863
2104,1,114.141691,30.39444793
2105,1,114.1416903,30.39444724
2106,1,114.1416896,30.39444654
2107,1,114.1416889,30.39444585
2108,1,114.1416881,30.39444515
2109,1,114.1416874,30.39444445
2110,1,114.1416867,30.39444376
2111,1,114.141686,30.39444306
2112,1,114.1416853,30.39444237
2113,1,114.1416846,30.39444167
2114,1,114.1416838,30.39444098
2115,1,114.1416831,30.39444028
2116,1,114.1416824,30.39443958
2117,1,114.1416817,30.39443889
2118,1,114.141681,30.39443819
2119,1,114.1416802,30.3944375
2120,1,114.1416795,30.3944368
2121,1,114.1416788,30.39443611
2122,1,114.1416781,30.39443541
2123,1,114.1416774,30.39443471
2124,1,114.1416767,30.39443402
2125,1,114.1416759,30.39443332
2126,1,114.1416752,30.39443263
2127,1,114.1416745,30.39443193
2128,1,114.1416738,30.39443123
2129,1,114.1416731,30.39443054
2130,1,114.1416723,30.39442984
2131,1,114.1416716,30.39442915
2132,1,114.1416709,30.39442845
2133,1,114.1416702,30.39442776
2134,1,114.1416695,30.39442706
2135,1,114.1416688,30.39442636
2136,1,114.141668,30.39442567
2137,1,114.1416673,30.39442497
2138,1,114.1416666,30.39442428
2139,1,114.1416659,30.39442358
2140,1,114.1416652,30.39442289
2141,1,114.1416644,30.39442219
2142,1,114.1416637,30.39442149
2143,1,114.141663,30.3944208
2144,1,114.1416623,30.3944201
2145,1,114.1416616,30.39441941
2146,1,114.1416609,30.39441871
