OBJECTID,X,Y,id
9496,114.140002272000060,30.391489641000078,1
9497,114.140001404000030,30.391490138000052,1
9498,114.140000536000120,30.391490634000036,1
9499,114.139999668000090,30.391491131000066,1
9500,114.139998800000060,30.391491628000040,1
9501,114.139997932000030,30.391492124000024,1
9502,114.139997064000110,30.391492621000054,1
9503,114.139996196000080,30.391493118000028,1
9504,114.139995328000050,30.391493614000069,1
9505,114.139994461000010,30.391494111000043,1
9506,114.139993593000100,30.391494608000073,1
9507,114.139992725000070,30.391495104000057,1
9508,114.139991857000040,30.391495601000031,1
9509,114.139990989000010,30.391496098000061,1
9510,114.139990121000100,30.391496594000046,1
9511,114.139989253000070,30.391497091000076,1
9512,114.139988385000040,30.391497588000050,1
9513,114.139987517000010,30.391498084000034,1
9514,114.139986649000090,30.391498581000064,1
9515,114.139985781000060,30.391499078000038,1
9516,114.139984913000030,30.391499574000079,1
9517,114.139984045000010,30.391500071000053,1
9518,114.139983177000090,30.391500568000026,1
9519,114.139982309000060,30.391501064000067,1
9520,114.139981441000030,30.391501561000041,1
9521,114.139980573000120,30.391502058000071,1
9522,114.139979706000080,30.391502554000056,1
9523,114.139978838000050,30.391503051000029,1
9524,114.139977970000020,30.391503548000060,1
9525,114.139977102000100,30.391504044000044,1
9526,114.139976234000070,30.391504541000074,1
9527,114.139975366000040,30.391505038000048,1
9528,114.139974498000020,30.391505534000032,1
9529,114.139973630000100,30.391506031000063,1
9530,114.139972762000070,30.391506528000036,1
9531,114.139971894000040,30.391507024000077,1
9532,114.139971026000010,30.391507521000051,1
9533,114.139970158000100,30.391508018000025,1
9534,114.139969290000070,30.391508514000066,1
9535,114.139968422000040,30.391509011000039,1
9536,114.139967554000010,30.391509508000070,1
9537,114.139966686000090,30.391510004000054,1
9538,114.139965818000060,30.391510501000027,1
9539,114.139964950000040,30.391510998000058,1
9540,114.139964083000110,30.391511494000042,1
9541,114.139963215000080,30.391511991000073,1
9542,114.139962347000050,30.391512488000046,1
9543,114.139961479000020,30.391512984000030,1
9544,114.139960611000110,30.391513481000061,1
9545,114.139959743000080,30.391513978000035,1
9546,114.139958875000050,30.391514474000076,1
9547,114.139958007000020,30.391514971000049,1
9548,114.139957139000100,30.391515468000080,1
9549,114.139956271000070,30.391515964000064,1
9550,114.139955403000040,30.391516461000037,1
9551,114.139954535000020,30.391516958000068,1
9552,114.139953667000100,30.391517454000052,1
9553,114.139952799000070,30.391517951000026,1
9554,114.139951931000040,30.391518448000056,1
9555,114.139951063000010,30.391518944000040,1
9556,114.139950195000100,30.391519441000071,1
9557,114.139949328000060,30.391519938000044,1
9558,114.139948460000030,30.391520434000029,1
9559,114.139947592000110,30.391520931000059,1
9560,114.139946724000080,30.391521428000033,1
9561,114.139945856000050,30.391521924000074,1
9562,114.139944988000020,30.391522421000047,1
9563,114.139944120000110,30.391522918000078,1
9564,114.139943252000080,30.391523414000062,1
9565,114.139942384000050,30.391523911000036,1
9566,114.139941516000020,30.391524408000066,1
9567,114.139940648000110,30.391524904000050,1
9568,114.139939780000080,30.391525401000024,1
9569,114.139938912000050,30.391525898000054,1
9570,114.139938044000020,30.391526394000039,1
9571,114.139937176000100,30.391526891000069,1
9572,114.139936308000070,30.391527388000043,1
9573,114.139935440000040,30.391527884000027,1
9574,114.139934573000010,30.391528381000057,1
9575,114.139933705000090,30.391528878000031,1
9576,114.139932837000060,30.391529374000072,1
9577,114.139931969000030,30.391529871000046,1
9578,114.139931101000120,30.391530368000076,1
9579,114.139930233000090,30.391530864000060,1
9580,114.139929365000060,30.391531361000034,1
9581,114.139928497000030,30.391531858000064,1
9582,114.139927629000110,30.391532354000049,1
9583,114.139926761000080,30.391532851000079,1
9584,114.139925893000050,30.391533348000053,1
9585,114.139925025000030,30.391533844000037,1
9586,114.139924157000110,30.391534341000067,1
9587,114.139923289000080,30.391534838000041,1
9588,114.139922421000050,30.391535334000025,1
9589,114.139921553000020,30.391535831000056,1
9590,114.139920685000110,30.391536328000029,1
9591,114.139919818000070,30.391536824000070,1
9592,114.139918950000040,30.391537321000044,1
9593,114.139918082000010,30.391537818000074,1
9594,114.139917214000090,30.391538314000059,1
9595,114.139916346000060,30.391538811000032,1
9596,114.139915478000030,30.391539308000063,1
9597,114.139914610000010,30.391539804000047,1
9598,114.139913742000090,30.391540301000077,1
9599,114.139912874000060,30.391540798000051,1
9600,114.139912006000030,30.391541294000035,1
9601,114.139911138000120,30.391541791000066,1
9602,114.139910270000090,30.391542288000039,1
9603,114.139909402000060,30.391542784000023,1
9604,114.139908534000030,30.391543281000054,1
9605,114.139907666000110,30.391543778000027,1
9606,114.139906798000080,30.391544274000069,1
9607,114.139905930000050,30.391544771000042,1
9608,114.139905062000030,30.391545268000073,1
